Date,Time,Duration,Location,Session Name,Instructor,Room,Spots Available,Total Spots,Booked,Cumulative Bookings
"10/13/2025","7:00 AM","75 min.","Yorkville","Free Flow","","Sauna..",22,33,11,11
"10/13/2025","7:30 AM","75 min.","Yorkville","Free Flow","","Sauna...",29,33,4,15
"10/13/2025","8:00 AM","75 min.","Yorkville","Free Flow","","Sauna....",30,33,3,18
"10/13/2025","8:30 AM","75 min.","Yorkville","Free Flow","","Sauna..",30,33,3,21
"10/13/2025","9:00 AM","75 min.","Yorkville","Free Flow","","Sauna...",21,33,12,33
"10/13/2025","9:30 AM","75 min.","Yorkville","Free Flow","","Sauna....",17,33,16,49
"10/13/2025","10:00 AM","75 min.","Yorkville","Free Flow","","Sauna..",20,33,13,62
"10/13/2025","10:15 AM","75 min.","Yorkville","Free Flow","","Sauna...",15,33,18,80
"10/13/2025","12:00 PM","60 min.","Yorkville","Guided All Around: Sound Immersion - 60 min","","Sauna*",14,60,46,126
"10/13/2025","1:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",5,33,28,154
"10/13/2025","1:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",15,33,18,172
"10/13/2025","2:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",17,33,16,188
"10/13/2025","2:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",20,33,13,201
"10/13/2025","3:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",19,33,14,215
"10/13/2025","3:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.",28,33,5,220
"10/13/2025","4:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",15,33,18,238
"10/13/2025","4:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",14,33,19,257
"10/13/2025","5:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.",6,33,27,284
"10/13/2025","6:30 PM","75 min.","Yorkville","Guided All Around: Journey Through the Elements","","Sauna*",39,52,13,297
"10/13/2025","7:45 PM","75 min.","Yorkville","Guided All Around: Rose, Thorn, Bud","","Sauna*",33,52,19,316
"10/13/2025","9:00 PM","75 min.","Yorkville","Guided Down: Pure Presence","","Sauna*",39,52,13,329
"10/14/2025","7:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna*",28,30,2,2
"10/14/2025","7:30 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna.....",25,25,0,2
"10/14/2025","8:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",18,20,2,4
"10/14/2025","8:30 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",27,33,6,10
"10/14/2025","9:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",31,33,2,12
"10/14/2025","9:30 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",29,33,4,16
"10/14/2025","10:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",24,33,9,25
"10/14/2025","10:15 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",28,33,5,30
"10/14/2025","12:00 PM","60 min.","Yorkville","Guided Down: Rose, Thorn, Bud - 60 min","","Sauna*",37,52,15,45
"10/14/2025","1:15 PM","75 min.","Yorkville","Guided All Around: Release","","Sauna*",44,52,8,53
"10/14/2025","2:30 PM","75 min.","Yorkville","Free Flow","","Sauna....",26,33,7,60
"10/14/2025","3:00 PM","75 min.","Yorkville","Free Flow","","Sauna.....",32,33,1,61
"10/14/2025","3:30 PM","75 min.","Yorkville","Free Flow","","Sauna.",29,33,4,65
"10/14/2025","4:00 PM","75 min.","Yorkville","Free Flow","","Sauna..",33,33,0,65
"10/14/2025","4:30 PM","75 min.","Yorkville","Free Flow","","Sauna...",33,33,0,65
"10/14/2025","5:00 PM","75 min.","Yorkville","Free Flow","","Sauna....",31,33,2,67
"10/14/2025","5:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",25,33,8,75
"10/14/2025","6:45 PM","75 min.","Yorkville","Guided Up: Feel Good Now","","Sauna*",38,60,22,97
"10/14/2025","8:00 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",3,25,22,119
"10/14/2025","8:15 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna.....",6,20,14,133
"10/14/2025","8:30 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna.",20,25,5,138
"10/14/2025","8:45 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",12,20,8,146
"10/14/2025","9:00 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",11,15,4,150
"10/14/2025","9:30 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",25,25,0,150
"10/14/2025","9:45 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna.....",19,20,1,151
"10/15/2025","7:00 AM","60 min.","Yorkville","Guided Up: Awakening - 60 min","","Sauna*",60,60,0,0
"10/15/2025","8:30 AM","75 min.","Yorkville","Free Flow","","Sauna..",32,33,1,1
"10/15/2025","9:00 AM","75 min.","Yorkville","Free Flow","","Sauna...",32,33,1,2
"10/15/2025","9:30 AM","75 min.","Yorkville","Free Flow","","Sauna....",33,33,0,2
"10/15/2025","10:00 AM","75 min.","Yorkville","Free Flow","","Sauna..",31,33,2,4
"10/15/2025","10:15 AM","75 min.","Yorkville","Free Flow","","Sauna...",33,33,0,4
"10/15/2025","12:00 PM","60 min.","Yorkville","Guided Down: Pure Presence - 60 min","","Sauna..",52,60,8,12
"10/15/2025","1:45 PM","75 min.","Yorkville","Free Flow","","Sauna.....",32,33,1,13
"10/15/2025","2:15 PM","75 min.","Yorkville","Free Flow","","Sauna..",33,33,0,13
"10/15/2025","2:45 PM","75 min.","Yorkville","Free Flow","","Sauna...",33,33,0,13
"10/15/2025","3:15 PM","75 min.","Yorkville","Free Flow","","Sauna....",33,33,0,13
"10/15/2025","3:45 PM","75 min.","Yorkville","Free Flow","","Sauna..",33,33,0,13
"10/15/2025","4:15 PM","75 min.","Yorkville","Free Flow","","Sauna.....",29,33,4,17
"10/15/2025","5:30 PM","75 min.","Yorkville","Guided Up: Self-Care Sweat","","Sauna*",42,52,10,27
"10/15/2025","6:45 PM","75 min.","Yorkville","Guided All Around: A-Z Emotions","","Sauna*",40,52,12,39
"10/15/2025","8:00 PM","75 min.","Yorkville","Free Flow","","Sauna....",15,25,10,49
"10/15/2025","8:15 PM","75 min.","Yorkville","Free Flow","","Sauna.....",15,20,5,54
"10/15/2025","8:30 PM","75 min.","Yorkville","Free Flow","","Sauna.",15,25,10,64
"10/15/2025","8:45 PM","75 min.","Yorkville","Free Flow","","Sauna..",19,20,1,65
"10/15/2025","9:00 PM","75 min.","Yorkville","Free Flow","","Sauna...",13,15,2,67
"10/15/2025","9:30 PM","75 min.","Yorkville","Free Flow","","Sauna....",24,25,1,68
"10/15/2025","9:45 PM","75 min.","Yorkville","Free Flow","","Sauna.....",19,20,1,69
"10/16/2025","7:00 AM","60 min.","Yorkville","Guided Down: Sound Immersion - 60 min","","Sauna*",42,52,10,10
"10/16/2025","8:30 AM","75 min.","Yorkville","Free Flow","","Sauna.",32,33,1,11
"10/16/2025","9:00 AM","75 min.","Yorkville","Free Flow","","Sauna",33,33,0,11
"10/16/2025","9:30 AM","75 min.","Yorkville","Free Flow","","Sauna....",33,33,0,11
"10/16/2025","10:00 AM","75 min.","Yorkville","Free Flow","","Sauna..",31,33,2,13
"10/16/2025","10:15 AM","75 min.","Yorkville","Free Flow","","Sauna...",33,33,0,13
"10/16/2025","12:00 PM","60 min.","Yorkville","Guided Up: Feel Good Now - 60 min","","Sauna*",59,60,1,14
"10/16/2025","3:30 PM","75 min.","Yorkville","Free Flow","","Sauna....",29,33,4,18
"10/16/2025","3:45 PM","75 min.","Yorkville","Free Flow","","Sauna..",30,33,3,21
"10/16/2025","4:15 PM","75 min.","Yorkville","Free Flow","","Sauna.....",30,33,3,24
"10/16/2025","5:30 PM","75 min.","Yorkville","Guided Up: Arctic Tundra","","Sauna*",46,52,6,30
"10/16/2025","6:45 PM","75 min.","Yorkville","Guided All Around: Heart Opener","","Sauna*",47,52,5,35
"10/16/2025","8:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",17,25,8,43
"10/16/2025","8:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",17,20,3,46
"10/16/2025","8:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.",17,25,8,54
"10/16/2025","8:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",18,20,2,56
"10/16/2025","9:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",12,15,3,59
"10/16/2025","9:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",25,25,0,59
"10/16/2025","9:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",20,20,0,59
"10/17/2025","7:00 AM","75 min.","Yorkville","Guided Down: Unwind","","Sauna*",50,52,2,2
"10/17/2025","8:15 AM","75 min.","Yorkville","Guided Down: Sound Immersion","","Sauna*",50,52,2,4
"10/17/2025","9:30 AM","75 min.","Yorkville","Guided Down: Self-Care Sweat","","Sauna*",45,52,7,11
"10/17/2025","10:45 AM","75 min.","Yorkville","Guided Up: Arctic Tundra","","Sauna*",48,52,4,15
"10/17/2025","12:00 PM","75 min.","Yorkville","Free Flow","","Sauna..",33,33,0,15
"10/17/2025","12:30 PM","75 min.","Yorkville","Free Flow","","Sauna...",32,33,1,16
"10/17/2025","1:00 PM","75 min.","Yorkville","Free Flow","","Sauna....",33,33,0,16
"10/17/2025","1:30 PM","75 min.","Yorkville","Free Flow","","Sauna.....",16,33,17,33
"10/17/2025","2:00 PM","75 min.","Yorkville","Free Flow","","Sauna..",31,33,2,35
"10/17/2025","2:30 PM","75 min.","Yorkville","Free Flow","","Sauna...",33,33,0,35
"10/17/2025","3:00 PM","75 min.","Yorkville","Free Flow","","Sauna....",33,33,0,35
"10/17/2025","3:30 PM","75 min.","Yorkville","Free Flow","","Sauna..",33,33,0,35
"10/17/2025","4:00 PM","75 min.","Yorkville","Free Flow","","Sauna...",29,30,1,36
"10/17/2025","4:30 PM","75 min.","Yorkville","Free Flow","","Sauna....",33,33,0,36
"10/17/2025","5:00 PM","75 min.","Yorkville","Free Flow","","Sauna.....",23,25,2,38
"10/17/2025","5:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",23,25,2,40
"10/17/2025","6:30 PM","75 min.","Yorkville","Guided All Around: Loving Kindness","","Sauna*",43,52,9,49
"10/17/2025","7:45 PM","75 min.","Yorkville","Guided Up: Awakening","","Sauna*",50,52,2,51
"10/17/2025","9:00 PM","120 min.","Yorkville","Social","","Sauna..",28,35,7,58
"10/17/2025","9:15 PM","120 min.","Yorkville","Social","","Sauna.",17,20,3,61
"10/17/2025","9:30 PM","120 min.","Yorkville","Social","","Sauna...",49,50,1,62
"10/18/2025","8:00 AM","75 min.","Yorkville","Guided Down: Deep Stretch","","Sauna*",47,52,5,5
"10/18/2025","9:15 AM","75 min.","Yorkville","Guided Up: Awakening","Kyla Crocker","Sauna*",46,52,6,11
"10/18/2025","10:30 AM","75 min.","Yorkville","Guided Down: Self-Care Sweat","","Sauna*",43,52,9,20
"10/18/2025","11:45 AM","75 min.","Yorkville","Guided Down: Sound Immersion","","Sauna*",31,52,21,41
"10/18/2025","1:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",25,30,5,46
"10/18/2025","1:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",26,30,4,50
"10/18/2025","2:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",35,35,0,50
"10/18/2025","2:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",30,30,0,50
"10/18/2025","3:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",24,30,6,56
"10/18/2025","3:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",33,35,2,58
"10/18/2025","4:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",34,35,1,59
"10/18/2025","4:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",30,30,0,59
"10/18/2025","5:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",35,35,0,59
"10/18/2025","5:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",30,30,0,59
"10/18/2025","6:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",30,30,0,59
"10/18/2025","6:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",26,30,4,63
"10/18/2025","7:30 PM","75 min.","Yorkville","Guided All Around: Journey Through the Elements","","Sauna*",56,60,4,67
"10/18/2025","9:15 PM","120 min.","Yorkville","Lovership: A Singles Social - Women's Arrival","","Sauna",16,52,36,103
"10/18/2025","9:30 PM","120 min.","Yorkville","Lovership: A Singles Social - Men's Arrival","","Sauna...",25,53,28,131
"10/19/2025","7:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",53,53,0,0
"10/19/2025","8:30 AM","75 min.","Yorkville","Free Flow","","Sauna..",51,53,2,2
"10/19/2025","10:15 AM","75 min.","Yorkville","Guided Up: Awakening","","Sauna*",49,52,3,5
"10/19/2025","11:30 AM","75 min.","Yorkville","Guided All Around: Reset","","Sauna*",43,52,9,14
"10/19/2025","12:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",23,25,2,16
"10/19/2025","1:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",23,25,2,18
"10/19/2025","1:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",31,35,4,22
"10/19/2025","2:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",26,30,4,26
"10/19/2025","2:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",40,40,0,26
"10/19/2025","3:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",35,35,0,26
"10/19/2025","3:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",35,35,0,26
"10/19/2025","4:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",25,25,0,26
"10/19/2025","5:15 PM","75 min.","Yorkville","Guided All Around: Journey Through the Elements","","Sauna*",46,52,6,32
"10/19/2025","6:30 PM","75 min.","Yorkville","Guided All Around: Loving Kindness","","Sauna*",51,52,1,33
"10/19/2025","7:45 PM","75 min.","Yorkville","Free Flow","","Sauna...",17,20,3,36
"10/19/2025","8:00 PM","75 min.","Yorkville","Free Flow","","Sauna.",24,25,1,37
"10/19/2025","8:15 PM","75 min.","Yorkville","Free Flow","","Sauna....",25,25,0,37
"10/19/2025","8:30 PM","75 min.","Yorkville","Free Flow","","Sauna",20,20,0,37
"10/19/2025","8:45 PM","75 min.","Yorkville","Free Flow","","Sauna.....",13,15,2,39
"10/19/2025","9:15 PM","75 min.","Yorkville","Free Flow","","Sauna..",25,25,0,39
"10/19/2025","9:30 PM","75 min.","Yorkville","Free Flow","","Sauna...",20,20,0,39
"10/06/2025","7:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",25,33,8,8
"10/06/2025","7:30 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",29,33,4,12
"10/06/2025","8:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",30,33,3,15
"10/06/2025","8:30 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",25,33,8,23
"10/06/2025","9:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",23,33,10,33
"10/06/2025","9:30 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",31,33,2,35
"10/06/2025","10:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",30,33,3,38
"10/06/2025","10:15 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",24,33,9,47
"10/06/2025","12:00 PM","60 min.","Yorkville","Guided All Around: Loving Kindness - 60 min","","Sauna*",37,60,23,70
"10/06/2025","1:15 PM","75 min.","Yorkville","Free Flow","","Sauna.....",10,33,23,93
"10/06/2025","1:45 PM","75 min.","Yorkville","Free Flow","","Sauna..",30,33,3,96
"10/06/2025","2:15 PM","75 min.","Yorkville","Free Flow","","Sauna...",29,33,4,100
"10/06/2025","2:45 PM","75 min.","Yorkville","Free Flow","","Sauna....",26,33,7,107
"10/06/2025","3:15 PM","75 min.","Yorkville","Free Flow","","Sauna..",33,33,0,107
"10/06/2025","3:45 PM","75 min.","Yorkville","Free Flow","","Sauna.",24,33,9,116
"10/06/2025","4:15 PM","75 min.","Yorkville","Free Flow","","Sauna...",24,33,9,125
"10/06/2025","4:45 PM","75 min.","Yorkville","Free Flow","","Sauna....",20,33,13,138
"10/06/2025","6:00 PM","75 min.","Yorkville","Guided Down: Sound Immersion","","Sauna*",25,52,27,165
"10/06/2025","7:15 PM","75 min.","Yorkville","Guided All Around: Reset","","Sauna*",25,52,27,192
"10/06/2025","9:00 PM","120 min.","Yorkville","Comedy Night","","Sauna.",4,75,71,263
"10/07/2025","7:00 AM","60 min.","Yorkville","Guided Up: Arctic Tundra - 60 min","","Sauna*",41,60,19,19
"10/07/2025","8:30 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",30,33,3,22
"10/07/2025","9:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",28,33,5,27
"10/07/2025","9:30 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",26,33,7,34
"10/07/2025","10:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",26,33,7,41
"10/07/2025","10:15 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",28,33,5,46
"10/07/2025","12:00 PM","75 min.","Yorkville","Free Flow","","Sauna*",24,30,6,52
"10/07/2025","1:15 PM","75 min.","Yorkville","Guided Up: Awakening","","Sauna*",41,52,11,63
"10/07/2025","2:30 PM","75 min.","Yorkville","Free Flow","","Sauna....",20,33,13,76
"10/07/2025","3:00 PM","75 min.","Yorkville","Free Flow","","Sauna.....",26,33,7,83
"10/07/2025","3:30 PM","75 min.","Yorkville","Free Flow","","Sauna.",27,33,6,89
"10/07/2025","4:00 PM","75 min.","Yorkville","Free Flow","","Sauna..",20,33,13,102
"10/07/2025","4:30 PM","75 min.","Yorkville","Free Flow","","Sauna...",27,33,6,108
"10/07/2025","5:00 PM","75 min.","Yorkville","Free Flow","","Sauna....",12,33,21,129
"10/07/2025","5:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",9,33,24,153
"10/07/2025","6:45 PM","75 min.","Yorkville","Guided All Around: Journey Through the Elements","","Sauna*",28,60,32,185
"10/07/2025","8:00 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",2,25,23,208
"10/07/2025","8:15 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna.....",14,20,6,214
"10/07/2025","8:30 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna.",19,25,6,220
"10/07/2025","8:45 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",14,20,6,226
"10/07/2025","9:00 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna...",8,15,7,233
"10/07/2025","9:30 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna....",12,25,13,246
"10/07/2025","9:45 PM","75 min.","Yorkville","Quieter Free Flow","","Sauna.....",14,20,6,252
"10/08/2025","7:00 AM","60 min.","Yorkville","Guided All Around: Reset - 60 min","","Sauna*",52,60,8,8
"10/08/2025","8:30 AM","75 min.","Yorkville","Free Flow","","Sauna..",28,33,5,13
"10/08/2025","9:00 AM","75 min.","Yorkville","Free Flow","","Sauna...",30,33,3,16
"10/08/2025","9:30 AM","75 min.","Yorkville","Free Flow","","Sauna....",32,33,1,17
"10/08/2025","10:00 AM","75 min.","Yorkville","Free Flow","","Sauna..",28,33,5,22
"10/08/2025","10:15 AM","75 min.","Yorkville","Free Flow","","Sauna...",30,33,3,25
"10/08/2025","12:00 PM","60 min.","Yorkville","Guided All Around: Heart Opener - 60 min","","Sauna..",43,60,17,42
"10/08/2025","1:45 PM","75 min.","Yorkville","Free Flow","","Sauna.....",19,33,14,56
"10/08/2025","2:15 PM","75 min.","Yorkville","Free Flow","","Sauna..",29,33,4,60
"10/08/2025","2:45 PM","75 min.","Yorkville","Free Flow","","Sauna...",32,33,1,61
"10/08/2025","3:15 PM","75 min.","Yorkville","Free Flow","","Sauna....",29,33,4,65
"10/08/2025","3:45 PM","75 min.","Yorkville","Free Flow","","Sauna..",27,33,6,71
"10/08/2025","4:15 PM","75 min.","Yorkville","Free Flow","","Sauna.....",16,33,17,88
"10/08/2025","5:30 PM","75 min.","Yorkville","Guided Up: Awakening","","Sauna*",44,52,8,96
"10/08/2025","6:45 PM","75 min.","Yorkville","Guided Down: Sound Immersion","","Sauna*",18,52,34,130
"10/08/2025","8:00 PM","75 min.","Yorkville","Free Flow","","Sauna....",7,25,18,148
"10/08/2025","8:15 PM","75 min.","Yorkville","Free Flow","","Sauna.....",10,20,10,158
"10/08/2025","8:30 PM","75 min.","Yorkville","Free Flow","","Sauna.",4,25,21,179
"10/08/2025","8:45 PM","75 min.","Yorkville","Free Flow","","Sauna..",19,20,1,180
"10/08/2025","9:00 PM","75 min.","Yorkville","Free Flow","","Sauna...",9,15,6,186
"10/08/2025","9:30 PM","75 min.","Yorkville","Free Flow","","Sauna....",21,25,4,190
"10/08/2025","9:45 PM","75 min.","Yorkville","Free Flow","","Sauna.....",7,20,13,203
"10/09/2025","7:00 AM","60 min.","Yorkville","Guided Down: Sound Immersion - 60 min","","Sauna..",55,60,5,5
"10/09/2025","8:30 AM","75 min.","Yorkville","Free Flow","","Sauna..",29,33,4,9
"10/09/2025","9:00 AM","75 min.","Yorkville","Free Flow","","Sauna...",30,33,3,12
"10/09/2025","9:30 AM","75 min.","Yorkville","Free Flow","","Sauna....",23,33,10,22
"10/09/2025","10:00 AM","75 min.","Yorkville","Free Flow","","Sauna..",32,33,1,23
"10/09/2025","10:15 AM","75 min.","Yorkville","Free Flow","","Sauna...",27,33,6,29
"10/09/2025","12:00 PM","60 min.","Yorkville","Guided Down: Senses - 60 min","","Sauna*",51,60,9,38
"10/09/2025","1:45 PM","75 min.","Yorkville","Free Flow","","Sauna.....",20,33,13,51
"10/09/2025","2:15 PM","75 min.","Yorkville","Free Flow","","Sauna..",26,33,7,58
"10/09/2025","2:45 PM","75 min.","Yorkville","Free Flow","","Sauna...",28,33,5,63
"10/09/2025","3:15 PM","75 min.","Yorkville","Free Flow","","Sauna....",30,33,3,66
"10/09/2025","3:45 PM","75 min.","Yorkville","Free Flow","","Sauna..",28,33,5,71
"10/09/2025","4:15 PM","75 min.","Yorkville","Free Flow","","Sauna.....",17,33,16,87
"10/09/2025","5:30 PM","75 min.","Yorkville","Guided Down: Unwind","","Sauna*",24,52,28,115
"10/09/2025","6:45 PM","75 min.","Yorkville","Guided All Around: Acceptance","","Sauna*",11,52,41,156
"10/09/2025","8:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",4,25,21,177
"10/09/2025","8:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",1,20,19,196
"10/09/2025","8:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.",12,25,13,209
"10/09/2025","8:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",15,20,5,214
"10/09/2025","9:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",0,15,15,229
"10/09/2025","9:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",12,25,13,242
"10/09/2025","9:45 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",10,20,10,252
"10/10/2025","7:00 AM","75 min.","Yorkville","Guided Down: Unwind","","Sauna*",37,52,15,15
"10/10/2025","8:15 AM","75 min.","Yorkville","Guided Up: Feel Good Now","","Sauna*",40,52,12,27
"10/10/2025","9:30 AM","75 min.","Yorkville","Guided Down: Pure Presence","","Sauna*",35,52,17,44
"10/10/2025","10:45 AM","75 min.","Yorkville","Guided Up: Arctic Tundra","","Sauna*",37,52,15,59
"10/10/2025","12:00 PM","75 min.","Yorkville","Free Flow","","Sauna..",16,33,17,76
"10/10/2025","12:30 PM","75 min.","Yorkville","Free Flow","","Sauna...",21,33,12,88
"10/10/2025","1:00 PM","75 min.","Yorkville","Free Flow","","Sauna....",26,33,7,95
"10/10/2025","1:30 PM","75 min.","Yorkville","Free Flow","","Sauna.....",21,33,12,107
"10/10/2025","2:00 PM","75 min.","Yorkville","Free Flow","","Sauna..",23,33,10,117
"10/10/2025","2:30 PM","75 min.","Yorkville","Free Flow","","Sauna...",21,33,12,129
"10/10/2025","3:00 PM","75 min.","Yorkville","Free Flow","","Sauna....",22,33,11,140
"10/10/2025","3:30 PM","75 min.","Yorkville","Free Flow","","Sauna..",23,33,10,150
"10/10/2025","4:00 PM","75 min.","Yorkville","Free Flow","","Sauna...",12,30,18,168
"10/10/2025","4:30 PM","75 min.","Yorkville","Free Flow","","Sauna....",23,33,10,178
"10/10/2025","5:00 PM","75 min.","Yorkville","Free Flow","","Sauna.....",4,25,21,199
"10/10/2025","5:15 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",2,25,23,222
"10/10/2025","6:30 PM","75 min.","Yorkville","Guided All Around: Reset","","Sauna*",30,52,22,244
"10/10/2025","7:45 PM","75 min.","Yorkville","Guided All Around: Reflect","","Sauna*",27,52,25,269
"10/10/2025","9:00 PM","120 min.","Yorkville","Social","","Sauna..",0,35,35,304
"10/10/2025","9:15 PM","120 min.","Yorkville","Social","","Sauna.",3,20,17,321
"10/10/2025","9:30 PM","120 min.","Yorkville","Social","","Sauna...",24,50,26,347
"10/11/2025","8:00 AM","75 min.","Yorkville","Guided Down: Embodied","","Sauna*",44,52,8,8
"10/11/2025","9:15 AM","75 min.","Yorkville","Guided Up: Awakening","Kyla Crocker","Sauna*",50,52,2,10
"10/11/2025","10:30 AM","75 min.","Yorkville","Guided All Around: Reset","","Sauna*",25,52,27,37
"10/11/2025","11:45 AM","75 min.","Yorkville","Guided Up: Self-Care Sweat","","Sauna*",18,52,34,71
"10/11/2025","1:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",26,30,4,75
"10/11/2025","1:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",11,30,19,94
"10/11/2025","2:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",19,35,16,110
"10/11/2025","2:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",23,30,7,117
"10/11/2025","3:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",20,30,10,127
"10/11/2025","3:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",28,35,7,134
"10/11/2025","4:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",24,35,11,145
"10/11/2025","4:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",16,30,14,159
"10/11/2025","5:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna...",26,35,9,168
"10/11/2025","5:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna....",17,30,13,181
"10/11/2025","6:00 PM","75 min.","Yorkville","Lively Free Flow","","Sauna..",13,30,17,198
"10/11/2025","6:30 PM","75 min.","Yorkville","Lively Free Flow","","Sauna.....",14,30,16,214
"10/11/2025","7:45 PM","75 min.","Yorkville","Guided Down: Pure Presence","","Sauna*",25,60,35,249
"10/11/2025","9:00 PM","120 min.","Yorkville","Social","","Sauna..",13,35,22,271
"10/11/2025","9:15 PM","120 min.","Yorkville","Social","","Sauna.",12,20,8,279
"10/11/2025","9:30 PM","120 min.","Yorkville","Social","","Sauna...",37,52,15,294
"10/12/2025","7:00 AM","75 min.","Yorkville","Quieter Free Flow","","Sauna..",31,53,22,22
"10/12/2025","8:30 AM","75 min.","Yorkville","Free Flow","","Sauna..",28,53,25,47
