Date,Time,Duration,Location,Session Name,Instructor,Room,Spots Available,Total Spots,Booked,Cumulative Bookings
"10/13/2025","7:00 AM","75 min.","Adelaide","Free Flow","","Sauna",17,17,0,0
"10/13/2025","7:30 AM","75 min.","Adelaide","Free Flow","","Sauna.",13,17,4,4
"10/13/2025","8:00 AM","75 min.","Adelaide","Free Flow","","Sauna..",15,17,2,6
"10/13/2025","8:30 AM","75 min.","Adelaide","Free Flow","","Sauna",8,17,9,15
"10/13/2025","9:00 AM","75 min.","Adelaide","Free Flow","","Sauna.",16,17,1,16
"10/13/2025","9:30 AM","75 min.","Adelaide","Free Flow","","Sauna..",10,17,7,23
"10/13/2025","10:00 AM","75 min.","Adelaide","Free Flow","","Sauna",4,17,13,36
"10/13/2025","10:15 AM","75 min.","Adelaide","Free Flow","","Sauna....",,,,36
"10/13/2025","12:00 PM","60 min.","Adelaide","Guided All Around: Acceptance - 60 min","","Sauna*",,,,36
"10/13/2025","1:45 PM","75 min.","Adelaide","Lively Free Flow","","Sauna",0,17,17,53
"10/13/2025","2:15 PM","75 min.","Adelaide","Lively Free Flow","","Sauna...",0,17,17,70
"10/13/2025","2:45 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.",11,17,6,76
"10/13/2025","3:15 PM","75 min.","Adelaide","Lively Free Flow","","Sauna..",7,17,10,86
"10/13/2025","3:45 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.....",14,17,3,89
"10/13/2025","4:15 PM","75 min.","Adelaide","Lively Free Flow","","Sauna....",1,17,16,105
"10/13/2025","4:45 PM","75 min.","Adelaide","Lively Free Flow","","Sauna...",6,17,11,116
"10/13/2025","5:15 PM","75 min.","Adelaide","Lively Free Flow","","Sauna..",0,13,13,129
"10/13/2025","6:30 PM","75 min.","Adelaide","Guided All Around: Gratitude","","Sauna*",11,25,14,143
"10/13/2025","7:45 PM","75 min.","Adelaide","Guided Down: Sound Immersion","","Sauna*",2,26,24,167
"10/13/2025","9:00 PM","75 min.","Adelaide","Guided Down: Deep Stretch","Lammy Clark","Sauna*",9,25,16,183
"10/14/2025","7:00 AM","60 min.","Adelaide","Guided Up: Arctic Tundra - 60 min","","Sauna*",28,32,4,4
"10/14/2025","8:30 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna...",10,17,7,11
"10/14/2025","9:00 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna....",16,17,1,12
"10/14/2025","9:30 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna",10,17,7,19
"10/14/2025","10:00 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna.....",15,17,2,21
"10/14/2025","10:15 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna.",10,17,7,28
"10/14/2025","12:00 PM","75 min.","Adelaide","Free Flow","","Sauna*",19,25,6,34
"10/14/2025","12:30 PM","75 min.","Adelaide","Free Flow","","Sauna....",8,8,0,34
"10/14/2025","1:00 PM","75 min.","Adelaide","Free Flow","","Sauna...",12,13,1,35
"10/14/2025","1:30 PM","75 min.","Adelaide","Free Flow","","Sauna.....",8,15,7,42
"10/14/2025","2:00 PM","75 min.","Adelaide","Free Flow","","Sauna....",7,8,1,43
"10/14/2025","2:30 PM","75 min.","Adelaide","Free Flow","","Sauna..",15,15,0,43
"10/14/2025","3:00 PM","75 min.","Adelaide","Free Flow","","Sauna.....",17,17,0,43
"10/14/2025","3:30 PM","75 min.","Adelaide","Free Flow","","Sauna.",17,17,0,43
"10/14/2025","4:00 PM","75 min.","Adelaide","Free Flow","","Sauna..",16,17,1,44
"10/14/2025","4:30 PM","75 min.","Adelaide","Free Flow","","Sauna...",16,17,1,45
"10/14/2025","5:00 PM","75 min.","Adelaide","Free Flow","","Sauna....",15,17,2,47
"10/14/2025","5:30 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.....",6,13,7,54
"10/14/2025","6:45 PM","75 min.","Adelaide","Guided All Around: Hero's Journey","","Sauna*",,,,54
"10/14/2025","8:00 PM","75 min.","Adelaide","Free Flow","","Sauna...",1,15,14,68
"10/14/2025","8:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",6,8,2,70
"10/14/2025","8:30 PM","75 min.","Adelaide","Free Flow","","Sauna.....",8,13,5,75
"10/14/2025","8:45 PM","75 min.","Adelaide","Free Flow","","Sauna.",12,15,3,78
"10/14/2025","9:30 PM","75 min.","Adelaide","Free Flow","","Sauna..",14,15,1,79
"10/14/2025","9:45 PM","75 min.","Adelaide","Free Flow","","Sauna...",15,15,0,79
"10/14/2025","10:00 PM","75 min.","Adelaide","Free Flow","","Sauna....",13,13,0,79
"10/14/2025","10:15 PM","75 min.","Adelaide","Free Flow","","Sauna.....",15,15,0,79
"10/15/2025","7:00 AM","60 min.","Adelaide","Guided Down: Deep Stretch - 60 min","","Sauna*",24,30,6,6
"10/15/2025","8:30 AM","75 min.","Adelaide","Free Flow","","Sauna",13,17,4,10
"10/15/2025","9:00 AM","75 min.","Adelaide","Free Flow","","Sauna.",17,17,0,10
"10/15/2025","9:30 AM","75 min.","Adelaide","Free Flow","","Sauna..",16,17,1,11
"10/15/2025","10:00 AM","75 min.","Adelaide","Free Flow","","Sauna...",17,17,0,11
"10/15/2025","10:15 AM","75 min.","Adelaide","Free Flow","","Sauna....",17,17,0,11
"10/15/2025","12:00 PM","60 min.","Adelaide","Guided Down: Self-Care Sweat - 60 min","","Sauna*",28,32,4,15
"10/15/2025","1:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",17,17,0,15
"10/15/2025","1:45 PM","75 min.","Adelaide","Free Flow","","Sauna..",17,17,0,15
"10/15/2025","2:15 PM","75 min.","Adelaide","Free Flow","","Sauna",15,17,2,17
"10/15/2025","2:45 PM","75 min.","Adelaide","Free Flow","","Sauna.",17,17,0,17
"10/15/2025","3:15 PM","75 min.","Adelaide","Free Flow","","Sauna..",16,17,1,18
"10/15/2025","3:45 PM","75 min.","Adelaide","Free Flow","","Sauna...",17,17,0,18
"10/15/2025","4:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",8,15,7,25
"10/15/2025","5:30 PM","75 min.","Adelaide","Guided Up: Feel Good Now","","Sauna*",22,25,3,28
"10/15/2025","6:45 PM","75 min.","Adelaide","Guided Down: Senses","","Sauna*",13,26,13,41
"10/15/2025","8:30 PM","120 min.","Adelaide","Friend(ship): A Guided Social","","Sauna",,,,41
"10/16/2025","7:00 AM","60 min.","Adelaide","Guided Down: Unwind - 60 min","","Sauna*",27,32,5,5
"10/16/2025","8:30 AM","75 min.","Adelaide","Free Flow","","Sauna...",16,17,1,6
"10/16/2025","9:00 AM","75 min.","Adelaide","Free Flow","","Sauna....",16,17,1,7
"10/16/2025","9:30 AM","75 min.","Adelaide","Free Flow","","Sauna",14,17,3,10
"10/16/2025","10:00 AM","75 min.","Adelaide","Free Flow","","Sauna..",13,17,4,14
"10/16/2025","10:15 AM","75 min.","Adelaide","Free Flow","","Sauna.",17,17,0,14
"10/16/2025","12:00 PM","60 min.","Adelaide","Guided Down: Deep Stretch - 60 min","","Sauna*",31,32,1,15
"10/16/2025","1:45 PM","75 min.","Adelaide","Free Flow","","Sauna.....",17,17,0,15
"10/16/2025","2:15 PM","75 min.","Adelaide","Free Flow","","Sauna.",17,17,0,15
"10/16/2025","2:45 PM","75 min.","Adelaide","Free Flow","","Sauna...",17,17,0,15
"10/16/2025","3:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",15,17,2,17
"10/16/2025","3:45 PM","75 min.","Adelaide","Free Flow","","Sauna.....",17,17,0,17
"10/16/2025","4:15 PM","75 min.","Adelaide","Free Flow","","Sauna.",16,17,1,18
"10/16/2025","4:45 PM","75 min.","Adelaide","Free Flow","","Sauna..",10,15,5,23
"10/16/2025","5:15 PM","75 min.","Adelaide","Free Flow","","Sauna...",13,17,4,27
"10/16/2025","5:45 PM","75 min.","Adelaide","Lively Free Flow","","Sauna....",12,17,5,32
"10/16/2025","6:15 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.....",8,13,5,37
"10/16/2025","7:30 PM","75 min.","Adelaide","Guided All Around: Reset","","Sauna*",15,30,15,52
"10/16/2025","8:45 PM","120 min.","Adelaide","Social","","Sauna",8,15,7,59
"10/16/2025","9:00 PM","120 min.","Adelaide","Social","","Sauna....",10,13,3,62
"10/16/2025","9:15 PM","120 min.","Adelaide","Social","","Sauna..",22,23,1,63
"10/17/2025","7:00 AM","60 min.","Adelaide","Guided Up: Awakening - 60 min x Thayers","","Sauna*",29,32,3,3
"10/17/2025","8:30 AM","75 min.","Adelaide","Free Flow x Thayers","","Sauna",13,17,4,7
"10/17/2025","9:00 AM","75 min.","Adelaide","Free Flow x Thayers","","Sauna.",17,17,0,7
"10/17/2025","9:30 AM","75 min.","Adelaide","Free Flow x Thayers","","Sauna..",15,17,2,9
"10/17/2025","10:00 AM","75 min.","Adelaide","Free Flow x Thayers","","Sauna...",16,17,1,10
"10/17/2025","10:15 AM","75 min.","Adelaide","Free Flow x Thayers","","Sauna....",17,17,0,10
"10/17/2025","1:45 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna..",17,17,0,10
"10/17/2025","2:15 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna...",13,15,2,12
"10/17/2025","2:45 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna....",17,17,0,12
"10/17/2025","3:15 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna.....",15,17,2,14
"10/17/2025","3:45 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna",14,15,1,15
"10/17/2025","4:15 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna.",5,17,12,27
"10/17/2025","4:45 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna..",17,17,0,27
"10/17/2025","5:15 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna...",13,15,2,29
"10/17/2025","5:45 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna....",10,13,3,32
"10/17/2025","6:15 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna.....",8,13,5,37
"10/17/2025","7:30 PM","75 min.","Adelaide","Guided Down: Pure Presence x Thayers","","Sauna*",23,32,9,46
"10/17/2025","8:45 PM","120 min.","Adelaide","Social x Thayers","","Sauna",12,15,3,49
"10/17/2025","9:00 PM","120 min.","Adelaide","Social x Thayers","","Sauna....",12,13,1,50
"10/17/2025","9:15 PM","120 min.","Adelaide","Social x Thayers","","Sauna.",19,23,4,54
"10/18/2025","8:00 AM","75 min.","Adelaide","Guided Down: Pure Presence x Thayers","","Sauna*",20,25,5,5
"10/18/2025","9:15 AM","75 min.","Adelaide","Journey Through the Elements x Thayers","","Sauna*",21,26,5,10
"10/18/2025","10:30 AM","75 min.","Adelaide","Guided Down: Deep Stretch x Thayers","","Sauna*",18,25,7,17
"10/18/2025","11:45 AM","75 min.","Adelaide","Guided Up: Awakening x Thayers","","Sauna*",9,26,17,34
"10/18/2025","1:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna...",16,16,0,34
"10/18/2025","1:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna..",8,8,0,34
"10/18/2025","2:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.",25,25,0,34
"10/18/2025","2:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.....",16,16,0,34
"10/18/2025","3:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna",8,8,0,34
"10/18/2025","3:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna..",25,25,0,34
"10/18/2025","4:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.",13,16,3,37
"10/18/2025","4:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna...",8,8,0,37
"10/18/2025","5:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna",25,25,0,37
"10/18/2025","5:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.",16,16,0,37
"10/18/2025","6:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna...",8,8,0,37
"10/18/2025","6:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.....",10,13,3,40
"10/18/2025","7:45 PM","75 min.","Adelaide","Guided Down: Sound Immersion x Thayers","","Sauna*",28,32,4,44
"10/18/2025","9:00 PM","120 min.","Adelaide","Social x Thayers","","Sauna",,,,44
"10/18/2025","9:15 PM","120 min.","Adelaide","Social x Thayers","","Sauna....",0,13,13,57
"10/18/2025","9:30 PM","120 min.","Adelaide","Social x Thayers","","Sauna..",23,23,0,57
"10/19/2025","7:00 AM","75 min.","Adelaide","Quieter Free Flow x Thayers","","Sauna",17,17,0,0
"10/19/2025","7:30 AM","75 min.","Adelaide","Quieter Free Flow x Thayers","","Sauna.",15,17,2,2
"10/19/2025","8:00 AM","75 min.","Adelaide","Quieter Free Flow x Thayers","","Sauna..",15,17,2,4
"10/19/2025","8:30 AM","75 min.","Adelaide","Quieter Free Flow x Thayers","","Sauna",16,17,1,5
"10/19/2025","10:15 AM","75 min.","Adelaide","Guided Down: Sound Immersion x Thayers","","Sauna*",19,26,7,12
"10/19/2025","11:30 AM","75 min.","Adelaide","Guided Up: Awakening  x Thayers","Kyla Crocker","Sauna*",21,25,4,16
"10/19/2025","12:45 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna....",19,21,2,18
"10/19/2025","1:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.....",13,15,2,20
"10/19/2025","1:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna...",12,12,0,20
"10/19/2025","2:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna",21,21,0,20
"10/19/2025","2:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.",15,15,0,20
"10/19/2025","3:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna...",12,12,0,20
"10/19/2025","3:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna..",19,19,0,20
"10/19/2025","4:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.",11,12,1,21
"10/19/2025","4:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna",19,20,1,22
"10/19/2025","5:00 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna...",15,15,0,22
"10/19/2025","5:30 PM","75 min.","Adelaide","Lively Free Flow x Thayers","","Sauna.",15,15,0,22
"10/19/2025","6:45 PM","75 min.","Adelaide","Guided Down: Untangle x Thayers","","Sauna*",24,32,8,30
"10/19/2025","8:00 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna...",14,15,1,31
"10/19/2025","8:15 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna....",7,8,1,32
"10/19/2025","8:30 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna.....",15,15,0,32
"10/19/2025","8:45 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna.",13,13,0,32
"10/19/2025","9:30 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna..",15,15,0,32
"10/19/2025","9:45 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna...",15,15,0,32
"10/19/2025","10:00 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna....",13,13,0,32
"10/19/2025","10:15 PM","75 min.","Adelaide","Free Flow x Thayers","","Sauna.....",8,8,0,32
"10/06/2025","7:00 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna",13,17,4,4
"10/06/2025","7:30 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna.",15,17,2,6
"10/06/2025","8:00 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna..",15,17,2,8
"10/06/2025","8:30 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna",12,17,5,13
"10/06/2025","9:00 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna.",9,17,8,21
"10/06/2025","9:30 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna..",13,17,4,25
"10/06/2025","10:00 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna",14,17,3,28
"10/06/2025","10:15 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna....",9,17,8,36
"10/06/2025","12:00 PM","75 min.","Adelaide","Free Flow","","Sauna*",20,25,5,41
"10/06/2025","1:45 PM","75 min.","Adelaide","Free Flow","","Sauna",5,17,12,53
"10/06/2025","2:15 PM","75 min.","Adelaide","Free Flow","","Sauna...",13,17,4,57
"10/06/2025","2:45 PM","75 min.","Adelaide","Free Flow","","Sauna.",14,17,3,60
"10/06/2025","3:15 PM","75 min.","Adelaide","Free Flow","","Sauna..",12,17,5,65
"10/06/2025","3:45 PM","75 min.","Adelaide","Free Flow","","Sauna.....",12,17,5,70
"10/06/2025","4:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",8,17,9,79
"10/06/2025","4:45 PM","75 min.","Adelaide","Free Flow","","Sauna...",2,17,15,94
"10/06/2025","5:15 PM","75 min.","Adelaide","Lively Free Flow","","Sauna..",0,13,13,107
"10/06/2025","6:30 PM","75 min.","Adelaide","Guided All Around: Loving Kindness","","Sauna*",,,,107
"10/06/2025","7:45 PM","75 min.","Adelaide","Guided Down: Senses","","Sauna*",3,26,23,130
"10/06/2025","9:00 PM","75 min.","Adelaide","Guided Down: Deep Stretch","Lammy Clark","Sauna*",1,25,24,154
"10/07/2025","7:00 AM","60 min.","Adelaide","Guided Up: Arctic Tundra - 60 min","","Sauna*",25,32,7,7
"10/07/2025","8:30 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna...",11,17,6,13
"10/07/2025","9:00 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna....",12,17,5,18
"10/07/2025","9:30 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna",15,17,2,20
"10/07/2025","10:00 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna.....",13,17,4,24
"10/07/2025","10:15 AM","75 min.","Adelaide","Quieter Free Flow","","Sauna.",7,17,10,34
"10/07/2025","12:00 PM","60 min.","Adelaide","Guided Down: Sound Immersion - 60 min","","Sauna*",17,25,8,42
"10/07/2025","1:30 PM","75 min.","Adelaide","Free Flow","","Sauna.....",7,15,8,50
"10/07/2025","2:00 PM","75 min.","Adelaide","Free Flow","","Sauna....",7,8,1,51
"10/07/2025","2:30 PM","75 min.","Adelaide","Free Flow","","Sauna..",13,15,2,53
"10/07/2025","3:00 PM","75 min.","Adelaide","Free Flow","","Sauna.....",14,17,3,56
"10/07/2025","3:30 PM","75 min.","Adelaide","Free Flow","","Sauna.",12,17,5,61
"10/07/2025","4:00 PM","75 min.","Adelaide","Free Flow","","Sauna..",12,17,5,66
"10/07/2025","4:30 PM","75 min.","Adelaide","Free Flow","","Sauna...",12,17,5,71
"10/07/2025","5:00 PM","75 min.","Adelaide","Free Flow","","Sauna....",2,17,15,86
"10/07/2025","5:30 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.....",0,13,13,99
"10/07/2025","6:45 PM","75 min.","Adelaide","Guided Down: Untangle","","Sauna*",9,32,23,122
"10/07/2025","8:00 PM","75 min.","Adelaide","Free Flow","","Sauna...",0,15,15,137
"10/07/2025","8:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",1,8,7,144
"10/07/2025","8:30 PM","75 min.","Adelaide","Free Flow","","Sauna.....",0,13,13,157
"10/07/2025","8:45 PM","75 min.","Adelaide","Free Flow","","Sauna.",2,15,13,170
"10/07/2025","9:30 PM","75 min.","Adelaide","Free Flow","","Sauna..",0,15,15,185
"10/07/2025","9:45 PM","75 min.","Adelaide","Free Flow","","Sauna...",7,15,8,193
"10/07/2025","10:00 PM","75 min.","Adelaide","Free Flow","","Sauna....",9,13,4,197
"10/07/2025","10:15 PM","75 min.","Adelaide","Free Flow","","Sauna.....",8,15,7,204
"10/08/2025","7:00 AM","60 min.","Adelaide","Guided All Around: Reset - 60 min","","Sauna*",25,32,7,7
"10/08/2025","8:30 AM","75 min.","Adelaide","Free Flow","","Sauna",13,17,4,11
"10/08/2025","9:00 AM","75 min.","Adelaide","Free Flow","","Sauna.",12,17,5,16
"10/08/2025","9:30 AM","75 min.","Adelaide","Free Flow","","Sauna..",11,17,6,22
"10/08/2025","10:00 AM","75 min.","Adelaide","Free Flow","","Sauna...",11,17,6,28
"10/08/2025","10:15 AM","75 min.","Adelaide","Free Flow","","Sauna....",12,17,5,33
"10/08/2025","12:00 PM","75 min.","Adelaide","Free Flow","","Sauna*",22,25,3,36
"10/08/2025","12:30 PM","75 min.","Adelaide","Free Flow","","Sauna.....",5,8,3,39
"10/08/2025","1:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",10,17,7,46
"10/08/2025","1:45 PM","75 min.","Adelaide","Free Flow","","Sauna..",12,17,5,51
"10/08/2025","2:15 PM","75 min.","Adelaide","Free Flow","","Sauna",14,17,3,54
"10/08/2025","2:45 PM","75 min.","Adelaide","Free Flow","","Sauna.",13,17,4,58
"10/08/2025","3:15 PM","75 min.","Adelaide","Free Flow","","Sauna..",9,17,8,66
"10/08/2025","3:45 PM","75 min.","Adelaide","Free Flow","","Sauna...",9,17,8,74
"10/08/2025","4:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",2,15,13,87
"10/08/2025","5:30 PM","75 min.","Adelaide","Guided All Around: Release","","Sauna*",6,25,19,106
"10/08/2025","6:45 PM","75 min.","Adelaide","Guided Down: Sound Immersion","Stuart Campbell","Sauna*",5,26,21,127
"10/08/2025","8:00 PM","75 min.","Adelaide","Free Flow","","Sauna...",1,15,14,141
"10/08/2025","8:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",0,8,8,149
"10/08/2025","8:30 PM","75 min.","Adelaide","Free Flow","","Sauna.....",1,13,12,161
"10/08/2025","8:45 PM","75 min.","Adelaide","Free Flow","","Sauna.",2,15,13,174
"10/08/2025","9:30 PM","75 min.","Adelaide","Free Flow","","Sauna..",1,15,14,188
"10/08/2025","9:45 PM","75 min.","Adelaide","Free Flow","","Sauna...",8,8,0,188
"10/08/2025","10:00 PM","75 min.","Adelaide","Free Flow","","Sauna....",10,13,3,191
"10/08/2025","10:15 PM","75 min.","Adelaide","Free Flow","","Sauna.....",9,15,6,197
"10/09/2025","7:00 AM","75 min.","Adelaide","Free Flow","","Sauna*",23,25,2,2
"10/09/2025","7:30 AM","75 min.","Adelaide","Free Flow","","Sauna.....",8,8,0,2
"10/09/2025","8:00 AM","75 min.","Adelaide","Free Flow","","Sauna..",6,8,2,4
"10/09/2025","8:30 AM","75 min.","Adelaide","Free Flow","","Sauna...",5,17,12,16
"10/09/2025","9:00 AM","75 min.","Adelaide","Free Flow","","Sauna....",14,17,3,19
"10/09/2025","9:30 AM","75 min.","Adelaide","Free Flow","","Sauna",14,17,3,22
"10/09/2025","10:00 AM","75 min.","Adelaide","Free Flow","","Sauna..",15,17,2,24
"10/09/2025","10:15 AM","75 min.","Adelaide","Free Flow","","Sauna.",10,17,7,31
"10/09/2025","12:00 PM","60 min.","Adelaide","Guided All Around: Journey Through Seasons -60 min","","Sauna*",21,32,11,42
"10/09/2025","1:45 PM","75 min.","Adelaide","Free Flow","","Sauna.....",12,17,5,47
"10/09/2025","2:15 PM","75 min.","Adelaide","Free Flow","","Sauna.",13,17,4,51
"10/09/2025","2:45 PM","75 min.","Adelaide","Free Flow","","Sauna...",16,17,1,52
"10/09/2025","3:15 PM","75 min.","Adelaide","Free Flow","","Sauna....",16,17,1,53
"10/09/2025","3:45 PM","75 min.","Adelaide","Free Flow","","Sauna.....",14,17,3,56
"10/09/2025","4:15 PM","75 min.","Adelaide","Free Flow","","Sauna.",10,17,7,63
"10/09/2025","4:45 PM","75 min.","Adelaide","Free Flow","","Sauna..",6,15,9,72
"10/09/2025","5:15 PM","75 min.","Adelaide","Free Flow","","Sauna...",1,17,16,88
"10/09/2025","5:45 PM","75 min.","Adelaide","Lively Free Flow","","Sauna....",0,17,17,105
"10/09/2025","6:15 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.....",2,13,11,116
"10/09/2025","7:30 PM","75 min.","Adelaide","Guided All Around: Loving Kindness","","Sauna*",,,,116
"10/09/2025","8:45 PM","120 min.","Adelaide","Social","","Sauna....",0,15,15,131
"10/09/2025","9:00 PM","120 min.","Adelaide","Social","","Sauna..",1,13,12,143
"10/09/2025","9:15 PM","120 min.","Adelaide","Social","","Sauna.",2,23,21,164
"10/10/2025","7:00 AM","60 min.","Adelaide","Guided Down: Untangle - 60 min","","Sauna*",28,32,4,4
"10/10/2025","8:30 AM","75 min.","Adelaide","Free Flow","","Sauna",8,17,9,13
"10/10/2025","9:00 AM","75 min.","Adelaide","Free Flow","","Sauna.",9,17,8,21
"10/10/2025","9:30 AM","75 min.","Adelaide","Free Flow","","Sauna..",15,17,2,23
"10/10/2025","10:00 AM","75 min.","Adelaide","Free Flow","","Sauna...",12,17,5,28
"10/10/2025","10:15 AM","75 min.","Adelaide","Free Flow","","Sauna....",12,17,5,33
"10/10/2025","12:00 PM","60 min.","Adelaide","Guided Down: Sound Immersion - 60 min","","Sauna*",15,32,17,50
"10/10/2025","1:15 PM","75 min.","Adelaide","Free Flow","","Sauna.....",5,17,12,62
"10/10/2025","1:45 PM","75 min.","Adelaide","Free Flow","","Sauna..",12,17,5,67
"10/10/2025","2:15 PM","75 min.","Adelaide","Free Flow","","Sauna...",9,15,6,73
"10/10/2025","2:45 PM","75 min.","Adelaide","Free Flow","","Sauna....",9,17,8,81
"10/10/2025","3:15 PM","75 min.","Adelaide","Free Flow","","Sauna.....",9,17,8,89
"10/10/2025","3:45 PM","75 min.","Adelaide","Free Flow","","Sauna",14,15,1,90
"10/10/2025","4:15 PM","75 min.","Adelaide","Free Flow","","Sauna.",10,17,7,97
"10/10/2025","4:45 PM","75 min.","Adelaide","Free Flow","","Sauna..",10,17,7,104
"10/10/2025","5:15 PM","75 min.","Adelaide","Free Flow","","Sauna...",0,15,15,119
"10/10/2025","5:45 PM","75 min.","Adelaide","Lively Free Flow","","Sauna....",1,13,12,131
"10/10/2025","6:15 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.....",0,13,13,144
"10/10/2025","7:30 PM","75 min.","Adelaide","Guided All Around: Gratitude","","Sauna*",3,32,29,173
"10/10/2025","8:45 PM","120 min.","Adelaide","Social","","Sauna",2,15,13,186
"10/10/2025","9:00 PM","120 min.","Adelaide","Social","","Sauna....",0,13,13,199
"10/10/2025","9:15 PM","120 min.","Adelaide","Social","","Sauna.",0,23,23,222
"10/11/2025","8:00 AM","75 min.","Adelaide","Guided Down: Sound Immersion","","Sauna*",21,25,4,4
"10/11/2025","9:15 AM","75 min.","Adelaide","Guided All Around: Loving Kindness","","Sauna*",15,26,11,15
"10/11/2025","10:30 AM","75 min.","Adelaide","Guided All Around: Reflect","","Sauna*",8,25,17,32
"10/11/2025","11:45 AM","75 min.","Adelaide","Guided All Around: Release","","Sauna*",7,26,19,51
"10/11/2025","1:00 PM","75 min.","Adelaide","Lively Free Flow","","Sauna...",4,16,12,63
"10/11/2025","1:30 PM","75 min.","Adelaide","Lively Free Flow","","Sauna..",1,8,7,70
"10/11/2025","2:00 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.",14,25,11,81
"10/11/2025","2:30 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.....",0,16,16,97
"10/11/2025","3:00 PM","75 min.","Adelaide","Lively Free Flow","","Sauna",1,8,7,104
"10/11/2025","3:30 PM","75 min.","Adelaide","Lively Free Flow","","Sauna..",1,25,24,128
"10/11/2025","4:00 PM","75 min.","Adelaide","Lively Free Flow","","Sauna.",9,16,7,135
